time_s,L_Wx,L_Wy,L_Wz,L_Lacc_dt_s,L_GameRo_dt_s,R_Wx,R_Wy,R_Wz,R_Lacc_dt_s,R_GameRo_dt_s
11.356200000000001,1.3882211647402376,9.104776513291766,-1.4053382656065014,0.009115790999999263,0.009115790999999263,1.3962330825988944,-9.279836440400944,-10.172890140882437,0.0041110420000016745,0.0041110420000016745
11.3762,1.0011745110799264,8.5238047489518,-2.873510605532992,0.008985906999999571,0.008985906999999571,2.849821574472882,-9.590916380230448,-11.774492854518034,0.0043972390000011075,0.0043972390000011075
11.3962,0.4823511784847443,6.571784866703145,-2.485157742757172,0.008830388999999883,0.008830388999999883,2.932752930453561,-9.04061958272474,-12.044861925707984,0.0046971869999996585,0.0046971869999996585
11.4162,0.45085033471551783,5.802334523121879,-3.005134615533036,0.008725610999999134,0.008725610999999134,1.8798638041022646,-7.700492053257086,-11.165096337056417,0.005010833000000048,0.005010833000000048
11.4362,0.3857125161461755,5.509870964127941,-3.401145808922049,0.00859593100000211,0.00859593100000211,1.2814912643262402,-6.79093337382343,-10.298035009250393,0.005297083000000313,0.005297083000000313
11.456199999999999,0.30821500411305647,5.6493355973929225,-3.5911230582185225,0.008465477000001442,0.008465477000001442,1.4673242712151502,-6.4532822997368635,-9.933934570098891,0.005597030999998864,0.005597030999998864
11.476199999999999,0.07610305415225627,6.149318781818933,-3.8537061181047045,0.00833518600000005,0.00833518600000005,1.8242937109980195,-6.422288377956249,-9.437122572393617,0.005896978999999192,0.005896978999999192
11.496200000000002,0.12334345476149822,6.981556947656107,-3.908241033867052,0.008205301999996806,0.008205301999996806,1.777544403634522,-6.472377046107987,-8.349488862566501,0.006196875000002322,0.006196875000002322
11.516200000000001,-0.11414603436518478,6.663391885114923,-2.7163174093289113,0.008075011999999049,0.008075011999999049,1.8308397138529497,-7.060969045738199,-6.865683292819868,0.006496823000000873,0.006496823000000873
11.536200000000001,0.22994170803440594,7.47210123871235,-2.759935305281557,0.007945004999999838,0.007945004999999838,1.9272839756449156,-7.6258397138894765,-5.111179329204604,0.006810521000000236,0.006810521000000236
11.5562,0.5972232707319995,7.97142041028055,-2.62382183226279,0.007814795999998125,0.007814795999998125,1.6759811056968945,-8.098253574918758,-2.654494371751914,0.0070967189999997515,0.0070967189999997515
11.5762,1.025561710995396,8.057954104476323,-2.243365513484898,0.007684789999998998,0.007684789999998998,1.9404354726668993,-8.333176279042027,-0.09141268417057659,0.007396667000000079,0.007396667000000079
11.5962,1.5126150737414397,7.71061860377591,-1.2373752000888865,0.00755474300000003,0.00755474300000003,2.419169286534654,-8.282281781422588,2.063290686307403,0.007710363999999359,0.007710363999999359
11.6162,1.7369860689325995,7.339731956125911,0.32350920938689853,0.00742457500000171,0.00742457500000171,2.3823839698778926,-7.322465610619354,3.9097461556174977,0.007996561999998875,0.007996561999998875
11.636199999999999,1.348965304231319,6.427140465846461,2.2495270703548043,0.007294609000002339,0.007294609000002339,1.7296293956244222,-5.420113774151452,5.3166904958861005,0.008296509999999202,0.008296509999999202
11.656200000000002,0.7005401313908908,5.048356611486553,4.177632349497841,0.007164359999997316,0.007164359999997316,1.5425694907616907,-3.9248500821027514,7.81171870968158,0.008610156000001368,0.008610156000001368
11.676200000000001,0.4529904715929987,4.295203947964472,5.507105290262424,0.007034149999999073,0.007034149999999073,1.4366343146039458,-3.322691131463472,9.24552013090645,0.008896406000001633,0.008896406000001633
11.696200000000001,0.26557803846515904,4.126493575335356,5.784153963908726,0.006904387999998818,0.006904387999998818,0.7407084660498293,-2.005878032482262,9.692492470315736,0.00919630200000121,0.00919630200000121
11.7162,0.25132746075691303,3.372418573083374,5.731032496452257,0.006774260000000254,0.006774260000000254,-0.7201889093262432,-0.5781264288879275,9.981370836067796,0.009496249999999762,0.009496249999999762
11.7362,0.38788974970177836,1.633526573851711,6.809917361803781,0.006644254000001126,0.006644254000001126,-2.4330827115529665,0.789335088622979,9.909832472681394,0.00979619800000009,0.00979619800000009
11.7562,0.4434129131330896,-1.546642168710168,8.218463602793062,0.006505662999998663,0.006505662999998663,-3.431965117587145,4.903947787886428,7.334324817278604,0.009590208000000544,0.009590208000000544
11.7762,-0.2993378046898454,-4.606688247969321,7.6894098125086865,0.006383672000001894,0.006383672000001894,-2.886745577178451,7.039946048878165,5.074120377122067,0.009303958000000279,0.009303958000000279
11.796199999999999,-1.531948300235832,-6.648941252543185,7.226800995297576,0.006253870000001882,0.006253870000001882,-2.229675776809631,8.324205625224934,2.3385308719967672,0.009004063000000784,0.009004063000000784
11.816199999999998,-2.0875190815497384,-7.593018223853176,7.176041550632163,0.006079429999999775,0.006079429999999775,-2.023880853991461,8.191190143354218,-0.1840334867993269,0.008690365000001421,0.008690365000001421
11.836200000000002,-1.8034096524576797,-8.519343917518453,7.058474682285392,0.005993654999997489,0.005993654999997489,-2.2228745481478454,6.95308214520911,-2.0886168689280415,0.008404166999998353,0.008404166999998353
11.856200000000001,-0.8713310949082316,-9.817705094756745,6.202547685865336,0.0058415949999997,0.0058415949999997,-1.7970933795061839,5.58476214975236,-3.37677703084294,0.008104218999998025,0.008104218999998025
11.8762,0.12264991409334647,-10.51874119116454,4.433047118165027,0.005733763999998587,0.005733763999998587,-1.024137861147131,4.715154835218905,-4.107994829752923,0.007790572999999412,0.007790572999999412
11.8962,0.7865997747790188,-10.490577562417526,1.826572254584957,0.005603677999999945,0.005603677999999945,-0.025624740823930736,4.2804681972652645,-4.365179880011634,0.0075043749999998965,0.0075043749999998965
11.9162,0.839700536017786,-10.394294213936622,-0.9802457875120443,0.005473549000001299,0.005473549000001299,0.7777737600653337,4.5816387951517985,-4.385950630013273,0.007204426999999569,0.007204426999999569
11.9362,0.5512069171053307,-10.401985437188788,-3.986201939070289,0.005343096000000713,0.005343096000000713,0.9203088567196105,5.378209272506175,-4.437259360165019,0.006904479000001018,0.006904479000001018
11.956199999999999,0.5286289032742514,-9.627481211636264,-6.007124270581868,0.005213334000000458,0.005213334000000458,0.21949545143075433,5.76141361340542,-4.02034835829781,0.006604531000000691,0.006604531000000691
11.976199999999999,0.7846941401871765,-8.23954684167765,-7.026332040983815,0.0050832880000015734,0.0050832880000015734,-0.8212784949983398,6.343290294680414,-3.7030731657727904,0.00630458300000214,0.00630458300000214
11.996200000000002,1.045762394093726,-6.947258157487871,-7.154284458163342,0.004927686999998571,0.004927686999998571,-1.7795757306950089,7.871055846184862,-3.91782287564924,0.00599093799999828,0.00599093799999828
12.016200000000001,0.7780534296279001,-6.453596070878092,-7.551739376765536,0.004823154000000329,0.004823154000000329,-1.7420982239844163,9.986379900575475,-4.646398095231673,0.005704739999998765,0.005704739999998765
12.036200000000001,-0.25068323057613484,-6.879584725998168,-8.835064963865324,0.004667553000000879,0.004667553000000879,-1.4559810510235027,11.240311145150132,-4.863765057984827,0.005404791999998437,0.005404791999998437
12.0562,-1.234472641267772,-7.357996787266524,-10.156842500331338,0.004516469999998662,0.004516469999998662,-1.6219672361048958,11.367267435124187,-4.214417556835991,0.005104843999999886,0.005104843999999886
12.0762,-1.7013057550062325,-7.505526958457147,-10.933975434573448,0.004423817999999358,0.004423817999999358,-1.960989994223716,11.09950881782436,-3.3075187445566785,0.004804948000000309,0.004804948000000309
12.0962,-1.6265789826277084,-7.123298196808251,-10.866423036704486,0.004285958000000534,0.004285958000000534,-1.9823563597817264,10.869586224343209,-2.2929464831088593,0.004504999999999981,0.004504999999999981
12.1162,-1.1119853179472048,-6.539971084293912,-10.473141881463718,0.004172229000001693,0.004172229000001693,-1.7971635513943323,10.640237298788229,-0.9550593672727662,0.0041913020000006185,0.0041913020000006185
12.136199999999999,-1.118452551187743,-6.5757934482920275,-10.732334667542805,0.004017564000001528,0.004017564000001528,-1.5380553387465232,10.483825916970623,0.5021960947760764,0.003905104000001103,0.003905104000001103
12.156200000000002,-1.2898965901142065,-7.183116526798279,-10.988607862202079,0.00391189099999778,0.00391189099999778,-1.0053561306223187,10.55374361126773,1.789529222517939,0.0036052079999979725,0.0036052079999979725
12.176200000000001,-1.22627596755215,-7.738604637412847,-10.457311677348844,0.0037817629999992164,0.0037817629999992164,-0.46516738159006493,9.983934062308185,2.823815317365323,0.003305260999997728,0.003305260999997728
12.196200000000001,-1.0230138248396334,-8.339091756286855,-9.349937828371674,0.0036515129999976637,0.0036515129999976637,-0.2860268442170207,8.902534599370082,4.2426170403897965,0.0030053129999991768,0.0030053129999991768
12.2162,-0.9236785801442144,-9.124853552466288,-7.810231208269456,0.003521669999997812,0.003521669999997812,-0.6319810445550088,7.293500052952346,7.318632313274606,0.002705416999999599,0.002705416999999599
12.2362,-1.1894836652395635,-10.118060284166345,-5.903545603796395,0.0033672899999999117,0.0033672899999999117,-0.795713365787311,5.4027366136509976,8.75205109234529,0.0023917190000002364,0.0023917190000002364
12.2562,-1.842662734128866,-10.943507418545629,-3.8818791104939887,0.0032614950000002807,0.0032614950000002807,-0.6533907920135539,4.000496432187929,9.722709229888732,0.0021055210000007207,0.0021055210000007207
12.2762,-2.650298694515062,-10.909296612882518,-1.5372180203217565,0.003131204000002441,0.003131204000002441,-0.8193917286654837,2.4649373399572903,9.338185000581156,0.0018055730000003933,0.0018055730000003933
12.296199999999999,-2.8068901891438958,-10.676630438026187,0.9474671265539094,0.002974465000001203,0.002974465000001203,-1.1169909119290735,1.5523412822173035,9.072099528013998,0.0015056770000008157,0.0015056770000008157
12.316199999999998,-2.6833383463848994,-12.065934773507854,4.223799043547678,0.0028711110000010365,0.0028711110000010365,-1.3979872469277645,-0.4009161255459576,9.815253176444536,0.0012057290000022647,0.0012057290000022647
12.336200000000002,-1.9616855951897443,-12.356764511522888,6.780020828315608,0.002715958999999657,0.002715958999999657,-1.3642075936379472,-3.302036705000558,9.785677147764975,0.0009057809999983846,0.0009057809999983846
12.356200000000001,-0.4538547265777213,-11.089100263484218,8.684129676228787,0.002610772999997124,0.002610772999997124,-0.6481408321519084,-6.689884738321542,8.105149822777486,0.000592135999998078,0.000592135999998078
12.3762,1.5045821357009062,-8.37319642901729,9.256722106557039,0.0024569640000002835,0.0024569640000002835,-0.020152067921490158,-9.03721836286251,5.111228047749294,0.0003059379999985623,0.0003059379999985623
12.3962,2.899663903958433,-4.347694103012424,8.802880393979661,0.0023256560000000093,0.0023256560000000093,0.7433687672388033,-10.221715403067284,1.9929804551452261,5.990000000011264e-06,5.990000000011264e-06
12.4162,3.0159547967264535,-1.0753460387145046,8.438888644906019,0.002195731000000478,0.002195731000000478,1.1958790584496084,-10.729343426940924,-0.3775180847606264,0.00030765600000037807,0.00030765600000037807
12.4362,1.979921780643882,1.228551120855764,7.545177657681494,0.0020583609999995645,0.0020583609999995645,1.2843869062821245,-10.737072960514134,-2.058046771958133,0.0005938539999998937,0.0005938539999998937
12.456199999999999,0.3244724264783351,2.4726071710412016,6.39080444249164,0.0019351090000014892,0.0019351090000014892,1.079691215189842,-10.27922013222638,-3.8927832399292286,0.0008938019999984448,0.0008938019999984448
12.476199999999999,-0.9780539259172392,3.9225171943373973,4.579628738022917,0.0018300870000018676,0.0018300870000018676,1.844199473161733,-10.56496232190861,-6.274660424265312,0.0012074479999988341,0.0012074479999988341
12.496200000000002,-1.187312251273699,5.015497873864979,2.427616875709856,0.001699998999999508,0.001699998999999508,2.4928726043107114,-10.35970610979103,-8.006924846496034,0.0014936460000019025,0.0014936460000019025
12.516200000000001,-0.6386468293457955,5.058570266692219,0.7961099699815188,0.0015701969999994958,0.0015701969999994958,2.3126997277918644,-9.707677256167617,-8.690782430780178,0.0017935420000014801,0.0017935420000014801
12.536200000000001,0.05785983790434507,4.729939561774176,-0.41622227369662385,0.001434657000000783,0.001434657000000783,1.6452251229792823,-8.722543494882718,-9.269209797744193,0.00210723900000076,0.00210723900000076
12.5562,0.4683769875507938,3.920474459042455,-1.092926353204373,0.0013098179999992965,0.0013098179999992965,1.9912264992520274,-8.381159741827743,-10.387794010791819,0.002393437000000276,0.002393437000000276
12.5762,0.7251322367043911,3.560981966761787,-1.751391353093147,0.0011794469999983903,0.0011794469999983903,1.9944926980082673,-8.316657910870063,-11.243867087045903,0.0026933329999998534,0.0026933329999998534
12.5962,0.5991670482696206,3.5678067634137407,-2.183612545120366,0.0010500509999999963,0.0010500509999999963,1.358938694347661,-7.996051711421169,-11.450998587602886,0.002993281000000181,0.002993281000000181
12.6162,0.21071994070646666,3.908837231127614,-2.578855096188865,0.0009196379999991677,0.0009196379999991677,0.4505003167867244,-7.292815950334334,-10.910921225044389,0.003293228999998732,0.003293228999998732
12.636199999999999,-0.2182498493532989,4.042054448105617,-2.586292296281854,0.0007891440000022953,0.0007891440000022953,0.3408468322357454,-6.840774523538672,-10.177574040755438,0.0035931249999983095,0.0035931249999983095
12.656200000000002,-0.35886999974256306,4.29828732149102,-2.4968196621290657,0.0006332189999973536,0.0006332189999973536,0.8617665936835064,-7.244142423428956,-9.064622655526703,0.0038930730000021896,0.0038930730000021896
12.676200000000001,-0.06804632596502991,5.041300977410286,-2.460919980959306,0.000529090999997095,0.000529090999997095,1.565861528418987,-7.814987745643068,-7.514860092461204,0.004192969000001767,0.004192969000001767
12.696200000000001,0.15830654422299284,5.647015790136619,-2.182838909311423,0.0003988819999989346,0.0003988819999989346,2.131438875596848,-7.964936871227507,-5.303375524791264,0.004492917000000318,0.004492917000000318
12.7162,0.411281438529038,5.8567277269405675,-1.8137259745636944,0.0002689569999994035,0.0002689569999994035,3.059245426376412,-7.947681153063393,-2.4083180251860328,0.004806562000000625,0.004806562000000625
12.7362,0.6307482699190966,6.035950623371751,-1.425748467371513,0.00013846299999897838,0.00013846299999897838,3.3410618663804423,-8.04656036459646,0.34323301694871694,0.0050927600000001405,0.0050927600000001405
12.7562,0.8361328615670266,5.854531305716589,-0.7763478783329926,1.538700000125459e-05,1.538700000125459e-05,2.348582192870912,-7.771922284350385,2.4584929711812427,0.005392708000000468,0.005392708000000468
12.7762,1.073411845038861,5.55087297908708,0.28667957892252094,0.00012146799999968039,0.00012146799999968039,0.9576047707511108,-7.2667490005787645,4.155326228543583,0.005706353999999081,0.005706353999999081
12.796199999999999,0.9573502531980641,5.108884914979102,1.7138300435575795,0.0002517579999974373,0.0002517579999974373,0.30722489935549196,-7.105433493960771,7.482661072380366,0.0059925519999985966,0.0059925519999985966
12.816200000000002,0.043743017445995847,4.560462914385329,3.3736950892072053,0.0003817240000003608,0.0003817240000003608,0.4238349474194725,-7.427605158255119,9.951862968831916,0.006292448000001727,0.006292448000001727
12.836200000000002,-0.5150044474806397,3.6754406320389474,4.943837737975662,0.0005384630000015989,0.0005384630000015989,-0.20343687904990282,-6.526368639992259,10.784327508526808,0.006606094000002116,0.006606094000002116
12.856200000000001,-0.014596327038764553,2.6947219981417136,5.977108105092973,0.0006672890000025689,0.0006672890000025689,-1.8691213431575433,-4.1639519383650665,10.260294569822971,0.006892292000001632,0.006892292000001632
12.8762,0.09686167023813516,1.866367078850715,6.597287756633094,0.0008090130000013573,0.0008090130000013573,-3.510027551149404,-0.6329420582185071,9.034164983057936,0.0071922390000001,0.0071922390000001
12.8962,-0.30544398963821506,-0.05715781772031869,9.02558756830088,0.0009272600000009845,0.0009272600000009845,-3.7814335966562758,2.794436940253318,8.243361701455715,0.0075058850000004895,0.0075058850000004895
12.9162,-0.5183416655328461,-2.794375214667251,9.945165160892303,0.0010323640000002854,0.0010323640000002854,-2.5740204054487417,5.317217364601341,7.62840930010415,0.007792083000000005,0.007792083000000005
12.9362,-0.9861921869439199,-4.244790202659722,8.974198521640519,0.0011626139999982854,0.0011626139999982854,-0.33911704687839195,6.601201744976866,6.375203773263321,0.008091978999999583,0.008091978999999583
12.956199999999999,-0.9995555818185085,-5.117991940803915,7.407623919498184,0.0012929459999995174,0.0012929459999995174,1.2845490598619678,7.052092067180748,4.355692503932539,0.008405676999998946,0.008405676999998946
12.976199999999999,-0.9462663622818976,-6.537517097413565,6.340258604555431,0.0014226659999998503,0.0014226659999998503,1.081464605376656,7.559824781381363,2.0354860800628902,0.008691822999999488,0.008691822999999488
12.996200000000002,-0.832372453155787,-8.69779576220485,6.229932020351329,0.0015530790000006789,0.0015530790000006789,-0.7213475821065933,7.635767176332823,-0.19271039055331965,0.008991771000001592,0.008991771000001592
13.016200000000001,-0.6683870883110892,-11.36909530131071,5.663545950188249,0.0017040809999997464,0.0017040809999997464,-2.0224405234978953,6.801946089169309,-1.9241532498602891,0.009305417000001981,0.009305417000001981
13.036200000000001,-0.24826438162837206,-12.895601262396184,3.4031370642542167,0.0018394179999994265,0.0018394179999994265,-2.1132824111657738,5.528892621872002,-3.066880308467665,0.009591614000001414,0.009591614000001414
13.0562,0.08231246948949633,-12.775740126432815,0.6683523615736144,0.001968446999999429,0.001968446999999429,-0.8516085821910413,5.070644006555296,-4.035916523111375,0.009808542000000031,0.009808542000000031
13.0762,0.5955273105127318,-11.699457321280693,-1.4585494883496193,0.0020734689999990508,0.0020734689999990508,-0.13508150735049873,6.096160239582652,-4.242758574289081,0.009508646000000454,0.009508646000000454
13.0962,0.8418644010176264,-10.624387690307604,-3.4167688737079405,0.002203475999998261,0.002203475999998261,0.09648673704767985,7.216160485870259,-4.395350287717533,0.009208698000000126,0.009208698000000126
13.1162,0.5215075689433586,-10.000897887744859,-5.802909554218039,0.0023581799999981,0.0023581799999981,-0.07189431049097772,8.114086530201464,-4.736855073624506,0.008908802000000549,0.008908802000000549
13.136199999999999,0.08886699565615042,-9.340807188743602,-7.731312483647197,0.0024870469999989098,0.0024870469999989098,-0.5117266886258083,9.097245461583912,-5.191077615277875,0.008608854000001998,0.008608854000001998
13.156200000000002,-0.056076692884646895,-8.705201297982587,-9.468695779573736,0.0025939810000004115,0.0025939810000004115,-1.1151139361121527,10.147313143206857,-5.749561538342712,0.008308957999998867,0.008308957999998867
13.176200000000001,-0.17042850689058486,-7.837101475592425,-10.312739334692123,0.002723255000002922,0.002723255000002922,-1.6291331490414636,11.162894770123922,-6.1655584932619245,0.00799531299999856,0.00799531299999856
13.196200000000001,-0.2693184730826543,-6.9992110473065186,-10.571639289879258,0.002854034000002059,0.002854034000002059,-1.8170459919560553,11.778273740438989,-5.983771850463702,0.007709114999999045,0.007709114999999045
13.2162,-0.7142510445695228,-6.768696255920267,-11.006778976631736,0.0029842840000000592,0.0029842840000000592,-1.9478258062844085,11.67800084911288,-4.979421833555719,0.0074091669999987175,0.0074091669999987175
13.2362,-1.1276798830507444,-6.89344516736139,-11.82289181232513,0.0031396000000007973,0.0031396000000007973,-1.7497242815646772,10.956822633110718,-3.452677037467554,0.0070955210000001046,0.0070955210000001046
13.2562,-1.6018816368527617,-6.977793360334469,-12.719101070515405,0.0032712329999995404,0.0032712329999995404,-1.270657296022054,10.680522806672773,-2.3393744061626114,0.006809323000000589,0.006809323000000589
13.2762,-1.4824030038228977,-6.605175464626256,-12.556202905964687,0.0033998149999980853,0.0033998149999980853,-0.7390561944477527,11.186177294143661,-1.18348953752588,0.006509427000001011,0.006509427000001011
13.296199999999999,-0.8139326635975119,-6.248619058886353,-11.681269215117474,0.0035047149999982707,0.0035047149999982707,-0.5404030019984651,11.466354793291577,0.25647875114781044,0.006195781000000622,0.006195781000000622
13.316200000000002,-0.4335957655938033,-6.743742776262258,-10.964670997329094,0.003635006000003216,0.003635006000003216,-0.6517937278850381,11.12167196433847,1.721180889371443,0.0059095829999975535,0.0059095829999975535
13.336200000000002,-0.34161629887383205,-7.647386272469103,-10.549701915409496,0.00376460400000056,0.00376460400000056,-1.3237239963106742,10.23088324421002,2.9461433815980427,0.005609687999998059,0.005609687999998059
13.356200000000001,-0.3369037528334006,-8.616459711078285,-10.109339835453715,0.003920571000001871,0.003920571000001871,-1.8634968658809516,9.516458225887924,6.2435253075311525,0.005296041999999446,0.005296041999999446
13.3762,-0.6805999206264859,-9.541995876321202,-8.769737478642808,0.004051146000001893,0.004051146000001893,-2.0267361903104213,7.868553904745113,8.544263857290835,0.00500984399999993,0.00500984399999993
13.3962,-0.73038209846672,-10.604514349589195,-6.819550600999768,0.004155477000001184,0.004155477000001184,-1.050786537343742,6.606282088216113,10.29792923960211,0.004709895999999603,0.004709895999999603
13.4162,-0.6862208789625791,-11.14937656708583,-4.634825570676113,0.00428515799999829,0.00428515799999829,-0.6871714203821824,5.10410534833283,10.972598280814355,0.004396301999999963,0.004396301999999963
13.4362,-0.6501934308508086,-11.4372360169191,-2.714268740520599,0.004415245000000567,0.004415245000000567,-1.1556924029081361,3.24356447669169,10.862900651087818,0.004110104000000447,0.004110104000000447
13.456199999999999,-1.1366589256409898,-11.202805401806376,0.5059205629528867,0.004546064999999544,0.004546064999999544,-1.7767992198719915,0.9202978809562287,11.23303460079109,0.00381015600000012,0.00381015600000012
13.476199999999999,-2.2390277206389744,-11.959583564119583,3.7879805753265225,0.004675500999997695,0.004675500999997695,-1.9590006190979599,-2.601120792857305,11.597583851619234,0.0034965110000015898,0.0034965110000015898
13.496200000000002,-2.7340543251752574,-12.253864794149521,5.753871527388601,0.004831020000001018,0.004831020000001018,-1.361817490885953,-7.304337398125856,10.19201698859735,0.003210364999997495,0.003210364999997495
13.516200000000001,-2.1277980435163517,-11.613471259709643,6.958435656518376,0.004936162999999993,0.004936162999999993,0.09433075571864258,-11.133115845456544,6.800889080125473,0.0029104169999989438,0.0029104169999989438
13.536200000000001,-0.4658640794005813,-9.938719748518226,7.191513221842677,0.005065844000000652,0.005065844000000652,0.9033643684023784,-12.310099387379402,3.89585727289158,0.0025967709999985544,0.0025967709999985544
13.5562,1.1451938783635263,-6.598635498847192,7.481044815686665,0.005221646999999052,0.005221646999999052,0.5085009671768513,-11.534851742706087,1.7983890124693585,0.0023106249999997885,0.0023106249999997885
13.5762,1.6072039090861394,-2.974908593797123,7.998551084613403,0.0053517760000012515,0.0053517760000012515,0.18252995875736752,-10.427131259187357,-0.6563128201047833,0.002010676999999461,0.002010676999999461
13.5962,0.8387343942449205,-0.3044150470261728,7.929610084679743,0.005478038999999768,0.005478038999999768,0.7755899737823643,-10.3578540212195,-3.5248566307972413,0.0016970310000008482,0.0016970310000008482
13.6162,-0.5417842254118058,1.393605976316122,6.947421337148838,0.005577485999999965,0.005577485999999965,1.5348565297053478,-10.65959472095389,-5.741594274958204,0.0014108330000013325,0.0014108330000013325
13.636199999999999,-1.2498871662196813,2.642317779197037,5.530925132874117,0.005720553999999822,0.005720553999999822,1.7715422728303487,-10.384820036129723,-6.740968831909382,0.0011109380000018376,0.0011109380000018376
13.656200000000002,-0.6030721304561748,3.4665894982534757,3.9242032638569815,0.005868381000002643,0.005868381000002643,1.0715139313866773,-9.342636472666955,-7.225798062113111,0.0007972919999978956,0.0007972919999978956
13.676200000000001,0.9190095104871647,3.831510487527025,2.336466970364565,0.0059773510000020735,0.0059773510000020735,0.9171789712725337,-8.513390537087504,-8.500427594990995,0.0005110939999983799,0.0005110939999983799
13.696200000000001,2.130976124628853,4.232293787820746,0.6665426091674298,0.006128922000002035,0.006128922000002035,1.904379695015305,-8.625300066875122,-10.386422325978154,0.0002111979999988023,0.0002111979999988023
13.7162,1.7513085697911996,4.517197484465874,-0.7649569789936396,0.006237647999999041,0.006237647999999041,2.7148360066829276,-8.637902024058572,-11.662129440182982,0.00010244799999981069,0.00010244799999981069
13.7362,0.5048199600238464,4.456423553031669,-1.798236893166779,0.006367856000000671,0.006367856000000671,2.3285700858343183,-8.181265592068812,-11.851577602470847,0.00038864599999932636,0.00038864599999932636
13.7562,-0.6544210080791275,4.336672308427691,-2.11795808114824,0.006497943999999478,0.006497943999999478,1.5990369899598957,-7.312024318962288,-11.743999619535256,0.000688541999998904,0.000688541999998904
13.7762,-1.5197892101952302,4.5294939585196525,-2.536406362613864,0.006640889999999899,0.006640889999999899,1.4028826787260344,-7.35061544036053,-11.413937744602602,0.0009884370000001752,0.0009884370000001752
13.796199999999999,-0.42564368198931846,5.581547751403185,-2.7007051217762803,0.0067835089999981335,0.0067835089999981335,1.6106176618342123,-7.72870991129998,-10.462309632885143,0.0012883849999987262,0.0012883849999987262
13.816200000000002,-0.00500956897718241,5.8529451870846465,-1.879431973017728,0.006888329000002358,0.006888329000002358,1.8286387924006569,-8.239102013514106,-8.87810808550083,0.0015882810000018566,0.0015882810000018566
13.836200000000002,-1.0214812825306032,6.2155236759861126,-2.035074058282818,0.007042585000000656,0.007042585000000656,1.8444245215961783,-8.580341061166784,-6.969517304533362,0.001901927000002246,0.001901927000002246
13.856200000000001,-2.1125597723818332,5.584243810752666,-1.784892789549151,0.007148137000001498,0.007148137000001498,1.8837218681779089,-8.878752146131072,-4.751136942977044,0.0021881250000017616,0.0021881250000017616
13.8762,-1.324952491644932,5.111900284717061,-1.0242037756196303,0.007301905000002051,0.007301905000002051,2.1036614825070816,-8.924308750184748,-2.558370516245073,0.002488021000001339,0.002488021000001339
13.8962,-0.05969754004363026,5.210782416815883,0.07462444850825309,0.007434109000001854,0.007434109000001854,2.295318573451566,-8.631164623825313,-0.4219299501038746,0.002801666999999952,0.002801666999999952
13.9162,1.8219527829369826,5.62762704845949,0.9738756903195093,0.007539213000001155,0.007539213000001155,2.6088790797070893,-7.98037121697396,2.138645175516571,0.0030878120000004117,0.0030878120000004117
13.9362,3.7825339717008424,5.497175478935136,2.1781596605215348,0.007669421999999315,0.007669421999999315,3.2500846933148093,-7.510478190663625,5.403189413101004,0.0033877599999989627,0.0033877599999989627
13.956199999999999,4.777541546822554,4.721302040869776,3.4766669106003305,0.007798654999998433,0.007798654999998433,3.4895458376028787,-7.701770017123293,8.232814916576778,0.003701405999999352,0.003701405999999352
13.976199999999999,4.0320857010447275,3.5311189749786056,4.712578984375401,0.007938832999997203,0.007938832999997203,2.5352951729324076,-7.3636067966427925,9.70972333954689,0.003987551999998118,0.003987551999998118
13.996200000000002,2.4528371670121882,1.8767530794288625,5.835936746656695,0.00808503400000049,0.00808503400000049,0.03667286133545733,-5.936445148258286,10.105355169560449,0.004287500000001998,0.004287500000001998
14.016200000000001,1.2468595908932312,0.5860236665182544,6.3459221097392975,0.008189852000000997,0.008189852000000997,-2.4372250132474678,-3.564001390341673,9.89981860058271,0.004601094000001638,0.004601094000001638
14.036200000000001,0.5380659128675169,-1.267748488913176,7.572760384580276,0.008319939999999804,0.008319939999999804,-3.5356848757484585,-0.4243268755661524,9.905918087793575,0.004887292000001153,0.004887292000001153
14.0562,0.8805006822332809,-4.305205452526308,8.894163848284135,0.008450149000001517,0.008450149000001517,-2.784087092774663,2.379488333280731,9.451901783854211,0.005187187000000648,0.005187187000000648
14.0762,0.8942639677946989,-6.811333630796321,8.682952673249297,0.00862361300000103,0.00862361300000103,-1.4129259593468573,4.875592289590936,8.077058998118387,0.005500832999999261,0.005500832999999261
14.0962,0.2510347989971653,-8.002084440898104,7.648418276377736,0.008710609000001313,0.008710609000001313,-0.31850160896110413,7.045357807867674,5.901941382647508,0.005787030999998777,0.005787030999998777
14.1162,-0.7749812594055019,-8.775031245871611,6.112636802685667,0.008840534000000844,0.008840534000000844,-0.5231152220389608,8.199826681230897,3.363271303693032,0.006086926999998354,0.006086926999998354
14.136199999999999,-1.0270973743889558,-9.641265168659771,5.290740300856884,0.008970824999998683,0.008970824999998683,-1.7393619905057873,7.678631798619511,0.8955749925120909,0.006400572999998744,0.006400572999998744
14.156200000000002,-0.1517229091975617,-11.236499183444288,4.614787022093269,0.009100993000000557,0.009100993000000557,-2.6278078324639,6.3819429078124275,-0.8177724115327082,0.006686771000001812,0.006686771000001812
14.176200000000001,0.34385806948276515,-13.017924477196967,2.543170645876499,0.009256186000001776,0.009256186000001776,-2.799561550158403,5.30983061118727,-2.1554087796455916,0.00698666700000139,0.00698666700000139
